lin_accel_x,gyro_y,mag_z,lin_accel_y,lin_accel_z,mag_x,gyro_z,gyro_x,accel_x,mag_y,accel_y,accel_z,long,lat,time,heading
0.02,-0.006666666666666667,40.5,0.03,0.04,-59.875,0.0022222222222222227,-0.0011111111111111113,-0.25,-15.1875,-1.93,9.69,-122.67542,45.55033333333334,400.94486389800005,157.3134796818215
0.03,-0.006666666666666667,41.6875,0.0,0.07,-59.5,0.0,-0.0011111111111111113,-0.29,-15.5625,-1.94,9.63,-122.67542,45.55033333333334,401.014665439,157.28856029865457
0.06,-0.0033333333333333327,41.25,0.01,0.15,-59.5,0.0022222222222222227,0.0033333333333333327,-0.29,-15.875,-1.96,9.68,-122.67542,45.55033333333334,401.07698992400003,157.24196972798768
0.04,-0.005555555555555557,42.875,-0.02,0.09,-59.875,0.0011111111111111113,0.0033333333333333327,-0.27,-14.75,-1.95,9.69,-122.67542,45.55033333333334,401.132551625,157.2970838899859
0.08,-0.0033333333333333327,41.6875,0.02,0.11,-59.5,0.0022222222222222227,0.004444444444444445,-0.27,-15.1875,-1.98,9.69,-122.67542,45.55033333333334,401.28048208,157.30745132313996
0.05,0.0011111111111111113,41.6875,-0.01,0.08,-59.5,0.0,-0.0022222222222222227,-0.25,-15.1875,-1.96,9.71,-122.67542,45.55033333333334,401.351808731,157.31789736522958
0.03,0.0022222222222222227,42.5,0.01,0.09,-60.5625,0.004444444444444445,-0.0033333333333333327,-0.27,-16.25,-1.96,9.7,-122.67542,45.55033333333334,401.417011142,157.27149120028278
0.04,-0.004444444444444445,40.875,0.0,0.12,-59.5,0.0,0.0011111111111111113,-0.27,-14.75,-1.93,9.7,-122.67542,45.55033333333334,401.474208109,157.30160644523235
0.03,-0.0011111111111111113,41.25,0.01,0.11,-59.875,0.0022222222222222227,0.0033333333333333327,-0.28,-15.5625,-1.95,9.72,-122.67542,45.55033333333334,401.52795048,157.2832920389748
0.06,0.0011111111111111113,41.25,-0.01,0.1,-59.875,0.0022222222222222227,-0.004444444444444445,-0.28,-15.5625,-1.94,9.71,-122.67542,45.55033333333334,401.584816821,157.26543276638873
0.05,-0.0011111111111111113,42.0625,0.0,0.06,-59.875,0.0022222222222222227,0.0033333333333333327,-0.26,-15.5625,-1.96,9.71,-122.67542,45.55033333333334,401.638509505,157.25810702610232
0.05,0.0022222222222222227,41.25,0.0,0.11,-59.5,0.0022222222222222227,-0.0011111111111111113,-0.27,-15.1875,-1.96,9.68,-122.67542,45.55033333333334,401.69051275699996,157.26139429498858
0.07,-0.0022222222222222227,41.6875,-0.02,0.07,-60.1875,0.0011111111111111113,0.0033333333333333327,-0.27,-16.6875,-1.94,9.67,-122.67542,45.55033333333334,401.745535029,157.18584240711024
0.07,0.0022222222222222227,42.0625,0.01,0.09,-59.875,0.0011111111111111113,0.0011111111111111113,-0.25,-15.875,-1.98,9.68,-122.67542,45.55033333333334,401.814870527,157.16211299958388
0.04,-0.0033333333333333327,42.0625,0.04,0.07,-60.1875,0.0011111111111111113,-0.0033333333333333327,-0.25,-15.5625,-1.93,9.69,-122.67542,45.55033333333334,401.879525488,157.17104236391873
0.06,-0.0022222222222222227,40.875,-0.01,0.13,-60.1875,-0.0011111111111111113,-0.0033333333333333327,-0.27,-15.5625,-1.93,9.68,-122.67542,45.55033333333334,401.93180389599996,157.16119027051613
0.05,-0.0011111111111111113,42.0625,0.0,0.08,-59.875,0.0022222222222222227,0.008888888888888889,-0.26,-15.875,-1.99,9.71,-122.67542,45.55033333333334,401.98192813099996,157.14362003884304
0.05,0.0,41.6875,0.03,0.08,-59.875,0.0011111111111111113,-0.0033333333333333327,-0.24,-16.25,-1.95,9.71,-122.67542,45.55033333333334,402.03766920699996,157.10131431603375
0.08,-0.007777777777777778,42.5,0.01,0.11,-60.1875,0.0033333333333333327,-0.0011111111111111113,-0.27,-15.5625,-1.92,9.69,-122.67542,45.55033333333334,402.10316469199995,157.12022189260827
0.06,0.005555555555555557,41.6875,0.01,0.09,-60.1875,-0.0022222222222222227,-0.0022222222222222227,-0.25,-16.25,-1.96,9.7,-122.67542,45.55033333333334,402.16923981400004,157.07057879307268
0.04,-0.004444444444444445,41.6875,0.0,0.07,-59.875,-0.0022222222222222227,0.0011111111111111113,-0.26,-15.5625,-1.93,9.7,-122.67542,45.55033333333334,402.283906196,157.07802729640107
0.05,0.0022222222222222227,42.5,0.02,0.07,-59.875,0.0011111111111111113,-0.0011111111111111113,-0.24,-15.1875,-1.94,9.7,-122.67542,45.55033333333334,402.343174836,157.1114869864567
0.06,0.0033333333333333327,42.0625,0.0,0.09,-59.0625,-0.0022222222222222227,-0.006666666666666667,-0.26,-15.5625,-1.97,9.73,-122.67542,45.55033333333334,402.395708193,157.1043468103042
0.06,0.005555555555555557,40.875,0.01,0.08,-59.875,-0.0022222222222222227,-0.0022222222222222227,-0.27,-14.75,-1.96,9.7,-122.67542,45.55033333333334,402.449484471,157.13891745767435
0.05,-0.0022222222222222227,41.6875,0.0,0.06,-60.1875,0.0,-0.0022222222222222227,-0.26,-15.875,-1.93,9.69,-122.67542,45.55033333333334,402.51531120699997,157.11251020232777
0.03,-0.004444444444444445,42.0625,0.02,0.02,-59.0625,0.0022222222222222227,0.0033333333333333327,-0.25,-15.5625,-1.97,9.63,-122.67542,45.55033333333334,402.592166835,157.10291738803096
0.05,-0.004444444444444445,42.875,-0.01,0.12,-60.1875,-0.0011111111111111113,-0.0033333333333333327,-0.28,-15.5625,-1.92,9.61,-122.67542,45.55033333333334,402.64373445900003,157.11829207094178
0.06,0.004444444444444445,42.875,-0.02,0.12,-59.875,0.0011111111111111113,0.0011111111111111113,-0.29,-15.875,-1.95,9.7,-122.67542,45.55033333333334,402.691896187,157.1113813519486
0.05,-0.0022222222222222227,42.0625,0.02,0.04,-59.875,0.0033333333333333327,-0.0011111111111111113,-0.26,-15.875,-1.98,9.72,-122.67542,45.55033333333334,402.743590947,157.09475755652366
0.09,-0.006666666666666667,40.875,0.0,0.11,-59.875,0.0022222222222222227,-0.0033333333333333327,-0.24,-16.25,-1.92,9.64,-122.67542,45.55033333333334,402.79803894599996,157.04524441310755
0.04,0.005555555555555557,42.0625,0.0,0.09,-60.1875,-0.0022222222222222227,0.0011111111111111113,-0.27,-15.1875,-1.97,9.71,-122.67542,45.55033333333334,402.854686015,157.0786595823685
0.05,0.0011111111111111113,41.25,0.01,0.1,-60.1875,0.0011111111111111113,0.0022222222222222227,-0.28,-16.25,-1.97,9.72,-122.67542,45.55033333333334,402.908195625,157.03637878239238
0.07,-0.0033333333333333327,42.5,-0.02,0.13,-59.875,0.0011111111111111113,-0.0011111111111111113,-0.28,-16.25,-1.93,9.7,-122.67542,45.55033333333334,402.96584983300005,157.00995073089052
0.04,0.0011111111111111113,41.25,0.03,0.11,-59.875,-0.0011111111111111113,0.0022222222222222227,-0.26,-15.875,-1.98,9.73,-122.67542,45.55033333333334,403.02810593099997,156.98899059826834
0.06,0.0033333333333333327,42.0625,-0.01,0.06,-59.5,-0.0011111111111111113,-0.005555555555555557,-0.25,-15.875,-1.94,9.7,-122.67542,45.55033333333334,403.08986937199995,156.9803913500239
0.06,0.0011111111111111113,41.25,0.0,0.12,-59.875,0.0033333333333333327,-0.0022222222222222227,-0.26,-15.5625,-1.95,9.66,-122.67542,45.55033333333334,403.17033001199997,156.9850122991734
0.05,0.0022222222222222227,41.6875,-0.01,0.1,-59.875,-0.0011111111111111113,0.0033333333333333327,-0.28,-15.5625,-1.96,9.74,-122.67542,45.55033333333334,403.235958674,156.99404687531214
0.04,0.0022222222222222227,43.25,0.04,0.09,-59.0625,-0.0011111111111111113,0.0011111111111111113,-0.26,-15.875,-1.97,9.7,-122.67541833333334,45.55033333333334,403.30103035400003,156.99312572232043
0.05,0.0022222222222222227,42.5,0.02,0.06,-60.1875,0.0011111111111111113,-0.005555555555555557,-0.26,-15.1875,-1.97,9.69,-122.67541833333334,45.55033333333334,403.35766534,157.03519460194005
0.05,-0.004444444444444445,42.5,-0.02,0.13,-60.1875,-0.0011111111111111113,-0.0022222222222222227,-0.24,-15.5625,-1.94,9.68,-122.67541833333334,45.55033333333334,403.410023748,157.05010269513497
0.05,0.0022222222222222227,42.0625,0.02,0.12,-59.875,0.0,0.0022222222222222227,-0.27,-16.6875,-1.95,9.75,-122.67541833333334,45.55033333333334,403.466710452,156.9869380720546
0.02,-0.0022222222222222227,42.5,0.03,0.05,-59.5,0.0011111111111111113,-0.005555555555555557,-0.26,-15.5625,-1.93,9.72,-122.67541833333334,45.55033333333334,403.525516695,157.002920589908
0.06,-0.0033333333333333327,43.6875,0.02,0.1,-59.875,0.0,-0.0022222222222222227,-0.3,-16.25,-1.92,9.66,-122.67541833333334,45.55033333333334,403.587293521,156.98795222781632
0.05,-0.0011111111111111113,42.0625,0.0,0.1,-60.1875,0.0022222222222222227,0.0,-0.25,-15.5625,-1.93,9.71,-122.67541833333334,45.55033333333334,403.64390137,156.9990811610666
0.03,-0.005555555555555557,41.6875,0.0,0.05,-59.0625,0.0,0.0033333333333333327,-0.23,-14.75,-1.95,9.73,-122.67541833333334,45.55033333333334,403.702677873,157.04697643575142
0.06,-0.006666666666666667,41.25,-0.01,0.1,-59.875,0.0022222222222222227,0.0,-0.26,-15.1875,-1.93,9.68,-122.67541833333334,45.55033333333334,403.754272789,157.0607592212282
0.04,0.0,42.875,0.0,0.11,-59.875,-0.0022222222222222227,0.0011111111111111113,-0.25,-15.875,-1.97,9.72,-122.67541833333334,45.55033333333334,403.82329958800005,157.04798301974836
0.04,0.0,42.5,0.0,0.12,-59.5,0.0011111111111111113,-0.0022222222222222227,-0.28,-15.875,-1.94,9.72,-122.67541833333334,45.55033333333334,403.890337734,157.03267955446594
0.06,-0.0033333333333333327,42.875,0.0,0.1,-59.875,-0.0011111111111111113,-0.0011111111111111113,-0.26,-15.875,-1.95,9.68,-122.67541833333334,45.55033333333334,403.95736291099996,157.0265225944062
0.06,0.0,42.5,0.0,0.05,-59.875,0.0,0.007777777777777778,-0.25,-15.875,-1.95,9.7,-122.67541833333334,45.55033333333334,404.013962792,157.0183355058496
0.07,-0.0011111111111111113,41.25,0.02,0.11,-59.875,0.0022222222222222227,-0.0011111111111111113,-0.29,-16.25,-1.96,9.7,-122.67541833333334,45.55033333333334,404.082072191,156.96389965636823
0.05,0.0022222222222222227,42.0625,0.02,0.07,-60.5625,-0.0022222222222222227,-0.004444444444444445,-0.27,-16.25,-1.95,9.71,-122.67541833333334,45.55033333333334,404.135047737,156.94164022927023
0.06,-0.0022222222222222227,42.0625,0.02,0.15,-60.5625,0.0,0.0,-0.25,-16.25,-1.93,9.67,-122.67541833333334,45.55033333333334,404.17600688699997,156.92596225886885
0.07,0.004444444444444445,41.25,0.02,0.1,-59.875,0.0022222222222222227,-0.0033333333333333327,-0.26,-16.6875,-1.97,9.75,-122.67541833333334,45.55033333333334,404.23937377,156.85482627333928
0.09,-0.0011111111111111113,42.0625,-0.01,0.1,-59.875,0.0022222222222222227,0.004444444444444445,-0.25,-15.1875,-1.93,9.7,-122.67541833333334,45.55033333333334,404.281789644,156.89072572452866
0.07,0.0011111111111111113,42.0625,0.01,0.06,-59.875,0.0022222222222222227,0.0,-0.24,-15.875,-1.97,9.7,-122.67541833333334,45.55033333333334,404.332285181,156.88901535569676
0.03,0.0022222222222222227,42.0625,0.02,0.09,-59.0625,-0.0033333333333333327,-0.0022222222222222227,-0.25,-15.5625,-1.93,9.67,-122.67541833333334,45.55033333333334,404.389116209,156.90209907599117
0.07,-0.004444444444444445,41.25,-0.01,0.1,-59.5,-0.0011111111111111113,-0.0022222222222222227,-0.29,-15.875,-1.93,9.69,-122.67541833333334,45.55033333333334,404.437742781,156.8885859797428
0.04,0.004444444444444445,42.0625,0.01,0.12,-59.875,0.004444444444444445,-0.0011111111111111113,-0.24,-15.875,-1.97,9.7,-122.67541833333334,45.55033333333334,404.49445271400003,156.88501431460466
0.05,0.0033333333333333327,42.5,0.0,0.09,-59.5,-0.0011111111111111113,0.0011111111111111113,-0.29,-15.5625,-1.94,9.73,-122.67541833333334,45.55033333333334,404.547646594,156.90466823113303
0.04,-0.0022222222222222227,41.6875,0.03,0.09,-59.5,0.0011111111111111113,-0.0022222222222222227,-0.27,-15.875,-1.94,9.65,-122.67541833333334,45.55033333333334,404.60423767199995,156.89214504468907
0.08,-0.008888888888888889,41.6875,-0.01,0.17,-59.0625,0.0,-0.0022222222222222227,-0.27,-15.875,-1.93,9.66,-122.67541833333334,45.55033333333334,404.669097894,156.8758501036918
0.03,0.004444444444444445,42.0625,-0.02,0.13,-60.5625,-0.0022222222222222227,0.004444444444444445,-0.26,-15.875,-1.96,9.77,-122.67541833333334,45.55033333333334,404.730724927,156.8784292852397
0.04,0.0011111111111111113,41.25,0.05,0.08,-59.5,0.0011111111111111113,0.0022222222222222227,-0.28,-14.75,-1.99,9.7,-122.67541833333334,45.55033333333334,404.782319895,156.92634031295208
0.09,0.0022222222222222227,42.5,-0.02,0.13,-60.1875,0.0033333333333333327,-0.01,-0.28,-14.75,-1.9,9.68,-122.67541833333334,45.55033333333334,404.84270557,157.00364327141384
0.03,-0.0011111111111111113,41.6875,-0.01,0.08,-60.5625,0.0,0.007777777777777778,-0.25,-15.1875,-1.98,9.69,-122.67541833333334,45.55033333333334,404.91459326300003,157.03410546416328
0.03,-0.006666666666666667,41.6875,0.02,0.28,-60.1875,0.0011111111111111113,0.008888888888888889,-0.29,-15.5625,-1.97,9.69,-122.67541833333334,45.55033333333334,404.966132918,157.03394374508756
0.01,-0.004444444444444445,41.25,0.01,0.04,-59.5,0.0033333333333333327,0.004444444444444445,-0.17,-16.25,-1.81,9.8,-122.67541833333334,45.55033333333334,405.016937311,156.99207413168244
0.05,-0.006666666666666667,42.5,0.01,0.03,-60.1875,0.0033333333333333327,-0.0022222222222222227,-0.25,-15.5625,-1.95,9.82,-122.67541833333334,45.55033333333334,405.085414784,157.00339046628042
0.08,-0.008888888888888889,42.0625,0.0,0.15,-59.5,0.0,-0.0011111111111111113,-0.25,-16.25,-1.93,9.65,-122.67541833333334,45.55033333333334,405.143568211,156.9571017139662
0.08,-0.004444444444444445,42.875,0.0,0.14,-60.1875,-0.0011111111111111113,0.006666666666666667,-0.28,-14.75,-1.96,9.67,-122.67541833333334,45.55033333333334,405.20819942099996,157.03402750203762
0.05,0.005555555555555557,42.5,0.02,0.03,-59.875,-0.0022222222222222227,-0.006666666666666667,-0.24,-15.875,-1.94,9.73,-122.67541833333334,45.55033333333334,405.26171575,157.02102925812326
0.03,-0.013333333333333334,42.0625,0.01,0.12,-60.1875,0.0011111111111111113,0.0,-0.24,-15.1875,-1.93,9.72,-122.67541833333334,45.55033333333334,405.331832603,157.05564568061357
0.1,-0.007777777777777778,41.6875,-0.01,0.17,-59.875,-0.0011111111111111113,0.0011111111111111113,-0.31,-16.25,-1.94,9.66,-122.67541833333334,45.55033333333334,405.38339705,157.01092585312912
0.03,0.0022222222222222227,42.0625,0.02,0.08,-60.1875,-0.0011111111111111113,0.0033333333333333327,-0.2,-15.5625,-1.94,9.77,-122.67541833333334,45.55033333333334,405.437246973,157.01702533717562
0.05,-0.008888888888888889,42.5,0.0,0.11,-60.1875,-0.0011111111111111113,0.0,-0.28,-16.6875,-1.92,9.69,-122.67541833333334,45.55033333333334,405.498960361,156.9540578224543
0.05,-0.0011111111111111113,41.25,0.0,0.09,-60.5625,-0.0011111111111111113,0.0,-0.24,-15.5625,-1.91,9.65,-122.67541833333334,45.55033333333334,405.560082861,156.95896166875045
0.08,-0.004444444444444445,42.0625,0.0,0.12,-59.5,0.0011111111111111113,0.0033333333333333327,-0.28,-16.25,-1.95,9.69,-122.67541833333334,45.55033333333334,405.63262112900003,156.9097623945832
0.04,0.0,41.25,-0.01,0.09,-60.1875,0.0,0.0022222222222222227,-0.25,-15.5625,-1.93,9.71,-122.67541833333334,45.55033333333334,405.704726844,156.91760985519343
0.04,-0.0022222222222222227,42.5,0.02,0.11,-59.875,0.0022222222222222227,0.0022222222222222227,-0.27,-15.875,-1.96,9.68,-122.67541833333334,45.55033333333334,405.771854468,156.91371264433403
0.04,-0.0033333333333333327,42.5,-0.02,0.12,-59.875,0.0022222222222222227,-0.0033333333333333327,-0.25,-15.875,-1.93,9.74,-122.67541833333334,45.55033333333334,405.84912723199994,156.91379437742216
0.05,-0.008888888888888889,40.875,0.0,0.1,-59.875,-0.0011111111111111113,0.004444444444444445,-0.27,-15.875,-1.97,9.72,-122.67541833333334,45.55033333333334,405.90493945300005,156.89110504131074
0.06,0.0,41.25,0.02,0.07,-60.1875,0.0022222222222222227,0.0,-0.3,-15.1875,-1.95,9.67,-122.67541833333334,45.55033333333334,405.95834020800004,156.9198685423649
0.03,-0.0011111111111111113,42.0625,0.0,0.03,-59.5,0.0,-0.004444444444444445,-0.25,-15.875,-1.93,9.68,-122.67541833333334,45.55033333333334,406.02531502,156.9085449707236
0.05,-0.008888888888888889,42.5,-0.01,0.17,-60.5625,-0.0022222222222222227,-0.0011111111111111113,-0.26,-15.5625,-1.93,9.69,-122.67541833333334,45.55033333333334,406.082099901,156.9322116735785
0.07,-0.0011111111111111113,41.6875,0.0,0.15,-60.5625,0.0,0.0011111111111111113,-0.26,-15.5625,-1.96,9.78,-122.67541833333334,45.55033333333334,406.149198515,156.94423133073215
0.05,0.006666666666666667,42.875,0.03,0.04,-59.875,0.0022222222222222227,-0.0011111111111111113,-0.24,-15.1875,-1.96,9.76,-122.67541833333334,45.55033333333334,406.20531829,156.98560530553186
0.04,-0.007777777777777778,41.25,-0.01,0.09,-60.1875,0.0011111111111111113,0.0011111111111111113,-0.26,-15.5625,-1.97,9.69,-122.67541666666666,45.55033333333334,406.312802875,156.97987451481262
0.05,-0.0011111111111111113,42.0625,0.0,0.09,-60.1875,0.0033333333333333327,0.006666666666666667,-0.27,-15.5625,-1.96,9.7,-122.67541666666666,45.55033333333334,406.37482048199996,156.99277294438272
0.06,0.0011111111111111113,42.0625,0.04,0.07,-60.1875,0.0011111111111111113,0.0,-0.26,-15.1875,-1.96,9.71,-122.67541666666666,45.55033333333334,406.43661558800005,157.02984914976386
0.06,0.0,42.5,0.03,0.11,-59.5,-0.0022222222222222227,0.0,-0.27,-16.25,-1.92,9.73,-122.67541666666666,45.55033333333334,406.508567396,156.98731586956987
0.05,0.0,41.6875,0.0,0.1,-60.1875,0.0033333333333333327,0.0011111111111111113,-0.26,-15.5625,-1.92,9.71,-122.67541666666666,45.55033333333334,406.580949101,156.99536727666708
0.07,0.0011111111111111113,40.875,0.0,0.13,-60.5625,0.0022222222222222227,-0.0033333333333333327,-0.25,-16.25,-1.94,9.7,-122.67541666666666,45.55033333333334,406.652982367,156.9372564058936
0.04,0.004444444444444445,44.0625,-0.02,0.07,-59.875,-0.0011111111111111113,0.0011111111111111113,-0.24,-15.5625,-1.95,9.73,-122.67541666666666,45.55033333333334,406.725203186,156.9822148518257
0.07,-0.0022222222222222227,40.5,0.0,0.09,-58.75,0.0011111111111111113,-0.0022222222222222227,-0.27,-15.875,-1.97,9.68,-122.67541666666666,45.55033333333334,406.797130358,156.9295617129527
0.04,-0.0022222222222222227,41.6875,0.0,0.11,-60.1875,-0.0011111111111111113,0.0011111111111111113,-0.25,-15.875,-1.97,9.73,-122.67541666666666,45.55033333333334,406.87211717599996,156.91986033803343
0.03,-0.004444444444444445,41.25,0.01,0.04,-60.1875,0.0011111111111111113,-0.0011111111111111113,-0.28,-15.875,-1.93,9.66,-122.67541666666666,45.55033333333334,406.939095685,156.90814633402422
0.08,-0.006666666666666667,42.875,0.0,0.07,-60.1875,0.004444444444444445,-0.006666666666666667,-0.28,-14.75,-1.96,9.68,-122.67541666666666,45.55033333333334,407.000337717,156.99249193337496
0.05,0.0022222222222222227,40.5,-0.02,0.11,-59.875,0.0,0.0,-0.27,-15.5625,-1.96,9.68,-122.67541666666666,45.55033333333334,407.05713072300006,156.98039950860354
0.05,0.007777777777777778,42.5,0.0,0.07,-60.1875,-0.0022222222222222227,-0.004444444444444445,-0.26,-16.25,-1.97,9.71,-122.67541666666666,45.55033333333334,407.105687034,156.9583726029622
0.05,-0.005555555555555557,41.25,0.01,0.13,-59.5,0.0022222222222222227,0.004444444444444445,-0.26,-15.875,-1.94,9.68,-122.67541666666666,45.55033333333334,407.15694939599996,156.9413131275195
0.03,0.005555555555555557,40.5,-0.02,0.15,-60.5625,0.0022222222222222227,0.0022222222222222227,-0.26,-15.875,-1.93,9.73,-122.67541666666666,45.55033333333334,407.29695758,156.89912534154797
0.04,-0.04777777777777778,42.5,0.09,-0.37,-59.875,0.031111111111111114,0.045555555555555564,-0.3,-15.875,-1.92,9.54,-122.67541666666666,45.55033333333334,407.353828815,156.90139645395703
0.09,-0.014444444444444444,42.5,0.32,0.22,-60.1875,0.15,-0.07444444444444444,-0.31,-15.5625,-1.85,9.32,-122.67541666666666,45.55033333333334,407.40234898,156.9276964627857
0.1,0.1322222222222222,42.5,-0.68,0.3,-60.1875,0.08444444444444445,-0.3522222222222222,-0.09,-14.75,-1.84,9.76,-122.67541666666666,45.55033333333334,407.45917865300004,157.00303801694753
0.26,0.11333333333333333,42.0625,0.42,0.26,-59.1875,0.07,-0.09333333333333334,-0.26,-14.75,-2.86,9.78,-122.67541666666666,45.55033333333334,407.50238260199995,157.01762781625808
-0.17,0.16555555555555554,42.5,-0.19,-0.03,-58.75,-0.0011111111111111113,-0.21888888888888888,-0.17,-13.6875,-1.9,9.6,-122.67541666666666,45.55033333333334,407.56932647599996,157.19582942367936
0.0,-0.022222222222222227,42.875,0.05,0.12,-59.5,0.02555555555555556,0.03222222222222222,-0.68,-13.375,-2.48,9.49,-122.67541666666666,45.55033333333334,407.62509010300005,157.3230095923762
0.07,0.043333333333333335,42.875,-0.12,0.01,-59.1875,0.05111111111111112,-0.08666666666666667,-0.51,-13.75,-2.39,9.79,-122.67541666666666,45.55033333333334,407.67350505900004,157.43267563193834
0.14,0.024444444444444446,42.5,0.01,0.19,-58.75,0.03555555555555556,-0.06666666666666668,-0.44,-13.375,-2.35,9.58,-122.67541666666666,45.55033333333334,407.745569211,157.61701695716258
0.01,0.007777777777777778,42.875,0.04,0.07,-58.6875,-0.017777777777777778,0.0,-0.45,-13.0,-2.36,9.65,-122.67541666666666,45.55033333333334,407.84320048,157.90988848686234
0.09,-0.04444444444444445,42.0625,0.04,0.01,-58.375,0.014444444444444444,0.042222222222222223,-0.5,-13.75,-2.38,9.6,-122.67541666666666,45.55033333333334,407.90048781,158.01597455838387
0.03,-0.03333333333333333,42.0625,-0.1,0.17,-58.375,0.011111111111111113,0.02,-0.42,-12.6875,-2.28,9.52,-122.67541666666666,45.55033333333334,407.944922805,158.15841545059166
0.08,-0.012222222222222223,42.875,0.02,0.05,-59.5,0.012222222222222223,0.013333333333333334,-0.48,-13.375,-2.42,9.66,-122.67541666666666,45.55033333333334,408.006758537,158.30540200346442
